x_uav,y_uav,z_uav,velocity_x,velocity_y,velocity_z,snr,aoa,aod,wind_speed,wind_direction,battery_level,mission_type,target_next_x,target_next_y,target_next_z,target_next_velocity_x,target_next_velocity_y,target_next_velocity_z,target_optimal_beam_strength,target_energy_consumption,target_flight_stability,target_communication_quality
36.925463,500.0,116.923738,-2.204935,3.728429,0.632244,-10.0,21.350587,28.702566,0.102183,174.30735,10.0,2,34.740617,503.70268,117.569382,-1.868757,3.462201,0.743059,0.0,5.437752,0.640903,0.0
34.473824,500.0,117.682281,-2.451639,3.720552,0.758543,-10.0,21.673116,33.964554,0.370355,161.845919,10.0,2,32.024983,503.752963,118.474412,-2.163473,3.906159,0.896223,0.0,5.451978,0.886491,0.0
31.943322,500.0,118.39796,-2.530502,3.971999,0.715679,-10.0,19.087606,26.211497,4.061231,104.415951,10.0,2,29.491043,504.016694,119.136563,-2.673986,4.119405,0.930362,0.0,5.476366,0.672331,0.0
29.440932,500.0,119.13529,-2.50239,4.159487,0.73733,-10.0,24.500959,31.942646,10.385892,135.735529,10.0,2,26.903647,504.223101,119.87689,-2.546564,4.488188,0.699716,0.0,5.490988,0.603475,0.0
27.18175,500.0,119.823873,-2.259182,4.245016,0.688583,-10.0,26.855986,30.61904,0.82738,278.257224,10.0,2,24.900479,504.216985,120.544355,-2.649743,4.055181,0.679,0.0,5.48578,0.559909,0.0
25.427143,500.0,119.719835,-1.754607,1.86454,-0.104038,-10.0,23.723075,18.17856,4.239996,128.138296,10.0,2,23.622301,501.896871,119.586649,-1.892103,1.792262,-0.036598,0.0,5.256242,0.758117,0.0
24.04967,500.0,119.511959,-1.377473,1.497143,-0.207876,-10.0,23.053612,12.847787,1.248511,113.092421,10.0,2,22.649112,501.529263,119.262211,-1.468475,1.714507,-0.252384,0.0,5.204501,0.562325,0.0
22.819176,500.0,119.129705,-1.230494,1.671022,-0.382254,-10.0,23.630881,26.191388,8.962006,92.492951,10.0,2,21.583931,501.623683,118.792754,-1.523172,1.753473,-0.344589,0.0,5.211011,0.811748,0.0
21.561204,500.0,118.923938,-1.257972,1.777101,-0.205767,-10.0,27.485051,23.637923,3.167864,57.196445,10.0,2,20.354315,501.688286,118.679523,-1.293639,1.827458,-0.163542,0.0,5.218699,0.747127,0.0
20.316266,500.0,118.796866,-1.244938,1.984035,-0.127072,-10.0,24.92469,20.994681,0.985499,233.23941,10.0,2,19.047163,502.055635,118.666379,-1.510553,1.681685,0.093609,0.0,5.234572,0.752173,0.0
18.917053,500.0,118.815727,-1.399213,2.048232,0.018861,-10.0,23.312255,20.802808,1.916906,212.317576,10.0,2,17.494894,501.925857,118.832139,-1.427189,2.145965,-0.033453,0.0,5.248061,0.68719,0.0
17.195366,500.0,118.648406,-1.721687,2.076917,-0.167321,-10.0,21.695021,12.213511,7.145552,74.012658,10.0,2,15.433966,502.131665,118.481436,-1.861603,2.436484,-0.109676,0.0,5.270292,0.345016,0.0
15.196861,500.0,118.466612,-1.998505,1.916957,-0.181794,-10.0,26.833654,30.110374,4.333596,60.222506,10.0,2,13.262696,501.901144,118.27756,-2.379619,2.12819,-0.189487,0.0,5.277521,1.0,0.0
13.216072,500.0,118.174628,-1.980789,2.026258,-0.291984,-10.0,25.95165,31.811728,4.347449,148.728428,10.0,2,11.220438,502.143523,117.894504,-2.082029,2.186783,-0.348793,0.0,5.28486,0.581043,0.0
11.014671,500.0,117.833711,-2.201401,2.516601,-0.340917,-10.0,28.260374,23.153961,12.432305,110.665476,10.0,2,8.810724,502.527752,117.480997,-2.14589,2.582526,-0.43192,0.0,5.33609,0.692768,0.0
8.673274,500.0,117.415095,-2.341397,2.674076,-0.418616,-10.0,24.711654,24.221452,2.287788,290.138545,10.0,2,6.346542,502.659278,117.029979,-2.41603,2.332628,-0.144336,0.0,5.357884,0.720526,0.0
6.612835,500.0,116.976676,-2.060439,2.863119,-0.438419,-10.0,26.123804,24.272859,4.129694,155.972363,10.0,2,4.622113,502.910633,116.546309,-2.140349,3.075974,-0.484866,0.0,5.355458,0.892045,0.0
4.798352,500.0,116.54541,-1.814483,2.840355,-0.431266,-10.0,24.504725,24.154775,7.604045,250.430979,10.0,2,3.002659,502.862357,116.065124,-1.806735,2.92333,-0.439637,0.0,5.339793,0.737112,0.0
2.828696,500.0,116.114201,-1.969656,3.047343,-0.431209,-10.0,31.668335,24.462583,4.290162,13.073306,10.0,2,0.881084,503.121037,115.68294,-2.215519,3.005619,-0.534202,0.0,5.365401,0.665854,0.0
0.673175,500.0,115.690445,-2.155521,2.891762,-0.423756,-10.0,28.829611,27.3352,3.919951,300.163799,10.0,2,-1.524194,502.95795,115.246711,-2.084971,2.85424,-0.525445,0.0,5.363155,0.826682,0.0
-1.82236,500.0,115.179185,-2.495535,2.315359,-0.51126,-10.0,22.775114,19.993254,8.297451,272.4935,10.0,2,-4.292701,502.329014,114.634545,-2.475395,1.85459,-0.42698,0.0,5.344238,0.719934,0.0
-3.99461,500.0,114.720956,-2.17225,1.956126,-0.458229,-10.0,23.826594,22.031981,4.982076,177.870976,10.0,2,-6.163489,501.960803,114.237366,-2.278252,1.770141,-0.580727,0.0,5.29589,0.671083,0.0
-6.281388,500.0,114.332218,-2.286778,1.891425,-0.388738,-10.0,29.180872,31.521537,2.200356,81.836361,10.0,2,-8.448593,501.827177,113.928821,-2.093311,1.919943,-0.312945,0.0,5.299299,0.775019,0.0
-8.769668,500.0,114.06058,-2.48828,2.159917,-0.271638,-10.0,25.786654,14.32193,1.083193,352.306172,10.0,2,-11.222543,502.200609,113.783674,-2.324883,2.348969,-0.256174,0.0,5.330614,0.694894,0.0
-11.160551,500.0,113.875482,-2.390883,2.294706,-0.185098,-10.0,29.195916,24.619484,0.908214,162.233369,10.0,2,-13.611151,502.333434,113.693333,-2.428772,2.240674,-0.248904,0.0,5.331907,0.89831,0.0
-13.805278,500.0,113.703218,-2.644727,2.217914,-0.172264,-10.0,24.132744,25.731392,6.230349,12.736517,10.0,2,-16.466227,502.317993,113.526042,-2.493789,2.361697,-0.290266,0.0,5.345592,0.530118,0.0
-16.666714,500.0,113.63357,-2.861436,1.885077,-0.069648,-10.0,27.231371,24.242597,1.333219,158.679955,10.0,2,-19.586083,501.960577,113.570497,-2.744402,1.857632,-0.040702,0.0,5.342727,0.85711,0.0
-19.475183,500.0,113.718402,-2.808469,2.024285,0.084832,-10.0,26.806191,26.482913,11.316354,188.589478,10.0,2,-22.291324,502.034108,113.842926,-2.885313,1.806901,0.266178,0.0,5.346301,0.716426,0.0
-22.110926,500.0,113.867772,-2.635743,1.759566,0.14937,-10.0,35.957996,36.79869,1.383568,197.558105,10.0,2,-24.656025,501.739754,114.014857,-2.437582,1.679419,0.074718,0.0,5.317262,0.539638,0.0
-24.935875,500.0,113.956096,-2.824949,1.791279,0.088324,-10.0,31.973899,20.859616,12.586656,287.584051,10.0,2,-27.773935,501.73463,114.055911,-2.48164,1.256679,0.034877,0.0,5.334616,0.527249,0.0
-27.825948,500.0,114.113371,-2.890073,1.670144,0.157275,-10.0,34.9798,42.260944,9.593987,205.747548,10.0,2,-30.727296,501.639665,114.273531,-2.956184,1.802762,0.254251,0.0,5.334165,0.786591,0.0
-30.666857,500.0,114.074347,-2.840909,1.829029,-0.039024,-10.0,28.840244,35.435161,3.90712,344.279232,10.0,2,-33.500231,501.794154,114.055706,-2.799577,1.677933,-0.04469,0.0,5.3379,0.80131,0.0
-33.410364,500.0,114.137905,-2.743507,1.847535,0.063558,-10.0,36.836414,42.497777,7.659552,292.732125,10.0,2,-36.159881,501.834595,114.199611,-2.761942,1.692805,-0.051327,0.0,5.330821,0.751483,0.0
-35.664875,500.0,114.166197,-2.254511,1.760792,0.028292,-10.0,34.178585,37.611343,1.712237,265.636207,10.0,2,-37.963524,501.666906,114.172616,-2.116957,2.183004,-0.014654,0.0,5.286077,0.991391,0.0
-38.197992,500.0,114.280886,-2.533117,1.803599,0.114689,-10.0,28.358325,28.762881,1.518303,38.806388,10.0,2,-40.679992,501.745983,114.401863,-2.469782,1.856582,-0.01408,0.0,5.311172,0.744619,0.0
-40.771512,500.0,114.351068,-2.57352,1.573423,0.070182,-10.0,33.532081,36.523177,1.025654,125.840921,10.0,2,-43.238658,501.531348,114.413322,-2.241793,1.495441,0.05916,0.0,5.301722,0.810047,0.0
-43.316631,500.0,114.380242,-2.545119,1.396674,0.029174,-10.0,32.182501,32.966095,4.931063,118.519582,10.0,2,-45.929869,501.398774,114.44705,-2.557886,1.440577,0.048891,0.0,5.290331,0.837468,0.0
-45.368033,500.0,114.365841,-2.051402,1.442929,-0.014401,-10.0,31.518239,26.499841,8.959465,126.059888,10.0,2,-47.437601,501.484565,114.363528,-2.08031,1.555097,-0.025035,0.0,5.250809,0.714341,0.0
-47.550976,500.0,114.366799,-2.182943,1.473199,0.000958,-10.0,34.258164,40.021804,6.685172,139.648547,10.0,2,-49.64367,501.46238,114.368792,-2.024849,1.645802,0.033668,0.0,5.263354,0.556482,0.0
-49.811109,500.0,114.180958,-2.260133,1.477562,-0.185841,-10.0,34.542176,34.278727,3.256957,31.584708,10.0,2,-52.038613,501.440885,113.989165,-2.392351,1.692339,-0.303082,0.0,5.270664,0.887521,0.0
-52.381466,500.0,114.056362,-2.570357,1.360351,-0.124596,-10.0,36.960774,34.49189,1.369961,217.682768,10.0,2,-54.893579,501.429803,113.94098,-2.766715,1.184806,-0.36144,0.0,5.291081,0.707682,0.0
-55.088617,500.0,114.034054,-2.707151,1.169164,-0.022308,-10.0,29.14833,30.743014,7.27711,66.191991,10.0,2,-57.829364,501.164563,114.006371,-2.8726,1.248875,-0.052102,0.0,5.294892,0.694141,0.0
-57.820892,500.0,113.929185,-2.732275,1.133298,-0.104869,-10.0,31.023166,32.562109,4.90275,40.524745,10.0,2,-60.549999,501.071681,113.812223,-3.220604,1.134071,-0.246459,0.0,5.295985,0.776806,0.0
-60.70267,500.0,113.850342,-2.881778,1.166608,-0.078843,-10.0,32.870823,37.959371,6.127021,16.431264,10.0,2,-63.564453,501.154739,113.76243,-2.894593,0.78583,-0.081453,0.0,5.310996,0.866572,0.0
-63.590996,500.0,113.790068,-2.888326,0.961784,-0.060274,-10.0,38.412881,40.817689,1.7011,232.64047,10.0,2,-66.419688,500.982507,113.764121,-3.14185,0.818973,-0.050902,0.0,5.304485,0.879949,0.0
-66.66899,500.0,113.700323,-3.077994,1.317052,-0.089745,-10.0,32.206566,35.74347,1.483,130.018825,10.0,2,-69.728152,501.319252,113.572057,-2.908784,1.706365,0.051082,0.0,5.334914,0.629789,0.0
-69.80353,500.0,113.613286,-3.13454,1.237445,-0.087037,-10.0,35.378557,40.686406,12.63093,40.814669,10.0,2,-72.832984,501.250829,113.495103,-3.451552,1.437774,-0.19119,0.0,5.337108,0.538104,0.0
-72.738818,500.0,113.442088,-2.935288,1.1639,-0.171198,-10.0,42.213743,46.00584,7.546855,26.939749,10.0,2,-75.641155,501.224632,113.317285,-2.901063,1.065508,-0.259611,0.0,5.316226,0.801393,0.0
-75.652657,500.0,113.254998,-2.913839,0.987847,-0.18709,-10.0,37.395602,30.984815,4.600116,226.358323,10.0,2,-78.611201,501.005343,113.077911,-2.738714,1.053459,-0.17121,0.0,5.308242,0.741338,0.0
-78.987867,500.0,113.099628,-3.33521,0.976021,-0.15537,-10.0,32.756186,25.499674,10.418201,85.905342,10.0,2,-82.359279,500.938752,112.944832,-3.218749,0.978522,-0.1527,0.0,5.347856,0.712989,0.0
-82.297278,500.0,112.943548,-3.309411,0.961034,-0.15608,-10.0,42.066515,45.614713,2.041283,201.965203,10.0,2,-85.61566,500.974823,112.837692,-2.874746,0.706894,-0.186303,0.0,5.344966,0.776539,0.0
-85.566529,500.0,112.688237,-3.269251,0.771411,-0.255311,-10.0,42.809076,41.612488,0.727407,152.174528,10.0,2,-88.849216,500.692064,112.449118,-3.098716,0.541345,-0.370436,0.0,5.336872,0.805445,0.0
-88.689245,500.0,112.327135,-3.122716,1.054126,-0.361102,-10.0,40.646684,50.0581,3.126075,14.915249,10.0,2,-91.815702,500.946321,111.975852,-3.048781,0.867407,-0.278032,0.0,5.331556,0.651353,0.0
-91.763748,500.0,111.929885,-3.074503,0.762163,-0.39725,-10.0,46.208314,46.133834,3.720945,282.301447,10.0,2,-94.757854,500.71123,111.517437,-3.40553,0.635877,-0.376672,0.0,5.319238,0.529893,0.0
-94.93272,500.0,111.415748,-3.168972,0.749628,-0.514137,-10.0,45.211834,46.818152,3.076207,170.96087,10.0,2,-98.097566,500.831792,110.920411,-3.260257,1.048019,-0.332139,0.0,5.329677,0.838296,0.0
-97.152852,500.0,111.519774,-2.220132,1.87961,0.104026,-10.0,42.528502,51.170876,3.384708,233.786707,10.0,2,-99.371259,501.945497,111.622398,-2.079556,2.112452,0.0768,0.0,5.29108,0.790242,0.0
-99.143747,500.0,111.760862,-1.990895,1.874161,0.241088,-10.0,44.080413,34.735781,3.873594,96.115033,10.0,2,-101.183356,501.858677,111.978576,-2.151127,1.659626,0.134852,0.0,5.274486,0.583848,0.0
-101.131023,500.0,111.962761,-1.987276,2.015719,0.201899,-10.0,46.225373,47.618842,1.903564,4.917254,10.0,2,-103.118046,501.986143,112.187348,-2.236948,1.731649,0.199405,0.0,5.283781,0.770629,0.0
-103.183822,500.0,112.014806,-2.052799,2.286336,0.052045,-10.0,47.013186,45.905065,3.69415,231.430523,10.0,2,-105.179924,502.381333,112.073373,-2.449944,1.952657,0.047395,0.0,5.307311,0.842328,0.0
-105.274856,500.0,112.027203,-2.091034,2.609918,0.012397,-10.0,52.577613,57.198114,10.216506,119.810406,10.0,2,-107.410622,502.563346,111.998789,-2.302163,2.913371,0.045543,0.0,5.334429,0.648799,0.0
-107.229851,500.0,112.061458,-1.954995,2.765619,0.034255,-10.0,50.658662,56.182106,8.329784,284.02976,10.0,2,-109.211991,502.804998,112.072983,-1.718592,3.069964,-0.023357,0.0,5.338701,0.952955,0.0
-109.222652,500.0,112.085332,-1.992801,2.72289,0.023874,-10.0,49.330135,55.619825,8.531625,247.248655,10.0,2,-111.175472,502.715773,112.093036,-2.221074,3.036188,-0.127011,0.0,5.337431,0.717593,0.0
-111.411591,500.0,111.974158,-2.188939,2.90308,-0.111174,-10.0,51.682149,51.876936,2.04944,95.492855,10.0,2,-113.650041,502.877911,111.786345,-2.184296,2.880056,-0.103585,0.0,5.363754,0.731234,0.0
-113.584676,500.0,111.890979,-2.173085,2.611063,-0.083179,-10.0,49.035089,40.63511,3.279178,117.876814,10.0,2,-115.732941,502.669591,111.830774,-1.933422,2.758333,-0.132343,0.0,5.339807,0.697752,0.0
-115.83544,500.0,111.978734,-2.250764,2.71703,0.087755,-10.0,53.930793,55.152751,1.978884,66.468335,10.0,2,-118.097443,502.831454,112.0673,-2.118198,2.843518,-0.021637,0.0,5.352929,0.894309,0.0
-118.197384,500.0,112.00622,-2.361944,2.566771,0.027486,-10.0,54.809064,61.355515,3.138566,88.964156,10.0,2,-120.454012,502.627513,112.044573,-2.253243,2.58453,-0.09845,0.0,5.348824,0.718709,0.0
-120.778204,500.0,112.041448,-2.58082,2.844369,0.035228,-10.0,53.956773,50.944344,1.268845,213.082637,10.0,2,-123.291354,502.886829,112.07626,-2.890788,2.732363,0.030137,0.0,5.384087,0.721615,0.0
-123.374328,500.0,112.126749,-2.596124,2.689036,0.085301,-10.0,56.667323,59.060631,1.61798,97.240971,10.0,2,-125.969595,502.729535,112.158742,-2.750994,2.611803,0.037357,0.0,5.373872,0.679734,0.0
-125.997588,500.0,112.232096,-2.62326,2.672537,0.105347,-10.0,51.073841,46.809247,4.790898,113.053626,10.0,2,-128.570941,502.698732,112.315619,-2.260613,2.533408,-0.056775,0.0,5.374634,0.909534,0.0
-128.643029,500.0,112.395618,-2.645441,2.64574,0.163522,-10.0,53.527278,58.350876,0.484262,72.120583,10.0,2,-131.324671,502.66716,112.540706,-2.484794,2.613695,0.037857,0.0,5.3745,0.555859,0.0
-131.445209,500.0,112.554215,-2.80218,2.597816,0.158597,-10.0,58.479131,56.990119,0.431521,38.560541,10.0,2,-134.271424,502.630604,112.7032,-2.995545,2.265315,0.063847,0.0,5.38244,0.743602,0.0
-134.238286,500.0,112.713149,-2.793077,2.620713,0.158934,-10.0,54.874396,51.876835,7.850039,319.278782,10.0,2,-136.991183,502.611043,112.916933,-2.794603,2.457363,0.281101,0.0,5.383336,0.567845,0.0
-137.271494,500.0,112.892066,-3.033208,2.460843,0.178917,-10.0,58.366021,61.442092,4.281954,197.459639,10.0,2,-140.457178,502.42214,113.074765,-2.692593,2.344479,0.159677,0.0,5.391,0.80366,0.0
-140.300213,500.0,113.010061,-3.028719,2.439816,0.117995,-10.0,52.458173,51.061208,4.808183,10.388292,10.0,2,-143.340909,502.38117,113.146919,-3.156452,2.446827,0.004824,0.0,5.389098,0.684172,0.0
-143.34909,500.0,113.148177,-3.048877,2.514746,0.138116,-10.0,64.553932,59.58549,9.855646,67.367316,10.0,2,-146.465599,502.580664,113.286305,-3.006097,2.626622,0.247103,0.0,5.395458,0.563209,0.0
-146.14546,500.0,113.422984,-2.79637,2.426923,0.274807,-10.0,60.258504,65.41714,3.894244,334.915134,10.0,2,-148.95876,502.33577,113.709754,-2.581354,2.465366,0.050351,0.0,5.371284,0.850272,0.0
-148.818277,500.0,113.504596,-2.672817,2.411009,0.081612,-10.0,63.552812,57.263005,5.06809,135.250279,10.0,2,-151.465999,502.311256,113.599978,-2.550325,2.68602,0.1798,0.0,5.36005,0.83932,0.0
-151.784222,500.0,113.63056,-2.965945,2.446132,0.125964,-10.0,65.084301,65.530618,6.685868,94.024675,10.0,2,-154.71897,502.392887,113.746677,-2.794009,2.382596,0.092657,0.0,5.384659,0.739438,0.0
-154.750379,500.0,113.722962,-2.966157,2.762443,0.092402,-10.0,66.013647,78.089356,7.63644,272.786865,10.0,2,-157.717545,502.736741,113.815485,-2.683904,2.918997,0.121881,0.0,5.405435,0.782186,0.0
-157.820341,500.0,113.914171,-3.069962,2.637036,0.191209,-10.0,67.836371,75.75185,7.005865,23.270232,10.0,2,-160.838946,502.571003,114.092796,-3.449296,2.624562,0.409411,0.0,5.405157,0.880002,0.0
-160.87415,500.0,113.98751,-3.053809,2.733119,0.073339,-10.0,67.592477,82.794048,4.003662,41.514183,10.0,2,-163.870713,502.733985,114.09983,-3.156236,2.496391,0.016297,0.0,5.409891,0.571981,0.0
-163.81935,500.0,114.052928,-2.9452,2.55898,0.065418,-10.0,71.067816,71.831217,3.056509,214.48589,10.0,2,-166.758855,502.549087,114.107133,-3.157222,2.512029,-0.065715,0.0,5.390216,0.68709,0.0
-166.712541,500.0,114.167788,-2.893191,2.60751,0.11486,-10.0,70.435205,74.679202,4.504615,337.4944,10.0,2,-169.689309,502.64076,114.269456,-3.029014,2.490855,0.039403,0.0,5.389652,0.912224,0.0
-169.636476,500.0,114.209485,-2.923935,2.269823,0.041697,-10.0,69.992914,77.122272,0.961909,135.988269,10.0,2,-172.582243,502.29954,114.225066,-3.026092,2.248098,-0.04107,0.0,5.370179,0.87974,0.0
-172.666731,500.0,114.178593,-3.030255,1.779406,-0.030892,-10.0,79.667525,84.962178,7.755335,348.255384,10.0,2,-175.725445,501.837568,114.142413,-3.183599,2.202326,-0.032897,0.0,5.351421,0.627763,0.0
-175.914141,500.0,114.12672,-3.24741,1.528279,-0.051873,-10.0,72.288877,84.467822,0.826241,106.251615,10.0,2,-179.1494,501.45214,114.033811,-3.25462,1.493748,-0.08135,0.0,5.358943,0.772678,0.0
-179.206332,500.0,114.331958,-3.292191,1.527395,0.205238,-10.0,84.202369,82.939664,0.236458,349.235901,10.0,2,-182.480558,501.519407,114.521783,-3.254786,1.503806,0.182526,0.0,5.363505,0.763195,0.0
-182.355151,500.0,114.56365,-3.148819,1.499848,0.231692,-10.0,80.250813,73.495236,1.560798,6.671781,10.0,2,-185.542279,501.441911,114.82393,-3.381392,1.540241,0.115393,0.0,5.349547,0.7307,0.0
-185.654041,500.0,114.93705,-3.29889,1.674862,0.3734,-10.0,82.17399,78.829193,1.721986,191.425328,10.0,2,-188.977012,501.664319,115.294131,-3.264286,1.434894,0.094616,0.0,5.37185,0.864539,0.0
-188.929258,500.0,115.267412,-3.275217,1.525036,0.330362,-10.0,79.048431,84.697075,1.269048,349.832836,10.0,2,-192.213603,501.600523,115.605133,-3.300262,1.506643,0.380277,0.0,5.362794,0.870891,0.0
-192.152325,500.0,115.667906,-3.223067,1.539239,0.400494,-10.0,90.369248,75.003238,1.943621,79.729276,10.0,2,-195.429141,501.49911,116.079201,-2.757523,1.679464,0.298528,0.0,5.359414,0.752054,0.0
-195.790048,500.0,116.001108,-3.637723,1.550786,0.333202,-10.0,93.485015,98.274118,5.629642,273.562678,10.0,2,-199.484304,501.449915,116.339921,-3.397617,1.321443,0.289267,0.0,5.39685,0.54963,0.0
-199.430183,500.0,116.284165,-3.640135,1.672642,0.283057,-10.0,90.888381,96.616997,2.69445,307.566564,10.0,2,-202.964813,501.694887,116.578422,-3.70097,1.685201,0.154713,0.0,5.401602,0.684439,0.0
-203.380469,500.0,116.5372,-3.950286,1.951882,0.253035,-10.0,93.2419,96.87346,1.49443,342.849802,10.0,2,-207.323842,501.939637,116.792789,-3.904503,1.941091,0.378658,0.0,5.441346,0.870954,0.0
-207.136969,500.0,116.759746,-3.7565,1.948058,0.222546,-10.0,96.453021,97.989181,5.521297,223.69453,10.0,2,-210.846109,502.00785,116.967031,-3.390989,1.919688,0.102823,0.0,5.423742,0.734791,0.0
-211.010151,500.0,117.057481,-3.873182,1.95839,0.297735,-10.0,101.863171,95.658131,4.276069,133.004002,10.0,2,-214.779246,501.94729,117.315902,-3.476258,1.764188,0.307567,0.0,5.435034,0.835997,0.0
-215.058498,500.0,117.407926,-4.048347,2.435609,0.350445,-10.0,93.312181,89.125175,3.226162,60.717441,10.0,2,-219.183085,502.461802,117.776737,-4.19149,2.60431,0.258917,0.0,5.473752,0.603029,0.0
-219.272434,500.0,117.814051,-4.213936,2.593372,0.406125,-10.0,104.888136,116.118328,1.484622,243.162556,10.0,2,-223.50153,502.572041,118.212419,-4.060257,2.466824,0.482649,0.0,5.496465,0.752108,0.0
-223.414769,500.0,118.156326,-4.142335,2.550219,0.342275,-10.0,103.798358,106.534088,3.259734,174.640944,10.0,2,-227.491129,502.495835,118.538257,-4.409899,2.799789,0.392428,0.0,5.487644,0.683298,0.0
-227.856107,500.0,118.543183,-4.441338,2.423441,0.386857,-10.0,104.773756,112.458344,2.135411,21.015822,10.0,2,-232.255311,502.414182,118.91407,-4.349866,2.255824,0.40128,0.0,5.507427,0.776489,0.0
-232.103038,500.0,118.885047,-4.246931,2.40464,0.341864,-10.0,114.243739,120.872601,2.182288,131.877231,10.0,2,-236.334583,502.47014,119.217693,-3.886723,2.396687,0.367783,0.0,5.48924,0.748031,0.0
-236.352301,500.0,119.104986,-4.249263,2.485603,0.219939,-10.0,108.224122,114.305171,2.858031,29.526446,10.0,2,-240.55646,502.538177,119.325701,-3.934471,2.242306,0.204928,0.0,5.492776,0.753463,0.0
-240.318598,500.0,119.331729,-3.966297,2.311909,0.226743,-10.0,113.902493,119.426125,5.686796,199.077578,10.0,2,-244.280927,502.25906,119.533823,-3.805182,2.140075,0.269284,0.0,5.45965,0.842715,0.0
-244.023721,500.0,119.592729,-3.705123,2.566232,0.261,-10.0,111.636615,110.576284,1.983603,306.201614,10.0,2,-247.787975,502.539069,119.810707,-3.465352,2.669577,0.174948,0.0,5.45146,0.699096,0.0
-247.474224,500.0,119.827923,-3.450503,2.587676,0.235194,-10.0,115.044467,116.561314,0.644168,145.512297,10.0,2,-250.933633,502.591068,120.063603,-3.535785,2.64246,0.226357,0.0,5.431942,0.773602,0.0
-247.924727,500.0,119.947909,-0.450503,1.920612,0.119986,-10.0,115.302352,120.998888,1.231869,268.038935,10.0,2,-248.282553,502.018745,120.075737,-0.457948,1.953336,0.063343,0.0,5.197639,0.78788,0.0
-248.517645,500.0,120.0,-0.592918,2.077909,0.173791,-10.0,117.763187,121.963855,3.015355,206.180346,10.0,2,-249.170423,502.002897,120.180415,-0.553929,2.006474,0.318466,0.0,5.216782,0.754405,0.0
